row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson
883223,2026-01-21 19:32:31,CORNE.BO,,,,,,,86400,2,12.77,12.77,12.77,,,,0.0,,-1.136,10,10,2523,,,,,11.34995,0.0,0.0,,3835293,5052700,0.23411,0.0,5052700,-17.872,-0.7145256,,-1.77,,0.29355145,,,BSE,EQUITY,,,-8168600,,994,994,64522980,7.9,14.4,-4963.306,12.8194,,,-13000,,-0.003,,,0.0,0.0,648.81537,0.0,13.44,12.77,12.77,12.77,13.44,,,CORNE.BO,CORAL NEWSPRINTS LTD.,Coral Newsprints Ltd,Paper & Paper Products,Basic Materials,12.77,,,,,,none,,-4.99,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,None,None,Hold,No strong momentum
883224,2026-01-21 19:32:31,COROMANDEL.BO,5540,,,,,,86400,2,2272.3,2175.6,2272.3,18.0,0.79,1752710400,0.14729999,1.08,0.128,16864,16864,19240,0.083459996,0.20782,7951925248,29484500992,2296.682,0.0,0.0,646463225856,118080701,294699109,0.59983003,0.20872,294699109,413.453,5.466643,0.213,81.35,97.57143,0.27984452,9.0,1752710400,BSE,EQUITY,42629701632,144.723,31136100352,14711900160,37114,37114,666078871552,1590.0,2720.0,2.3273187,2297.322,0.866,1.526,286200102912,11.599,972.165,0.212,0.299,0.24753,0.108789995,0.108219996,0.08392,2272.3,2272.3,2175.6,2272.3,2272.3,27.783651,23.164568,COROMANDEL.BO,COROMANDEL INTERNATIONAL LTD.,Coromandel International Limited,Agricultural Inputs,Basic Materials,2260.2,3234.0,2200.0,2617.2,2561.5,1.6,buy,10,-0.53,3.3,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
883225,2026-01-21 19:32:31,COSCO.BO,362,,,,,,86400,2,212.0,197.0,224.15,,,1440028800,0.0,,-0.07,181,181,677,0.012410001,-0.03621,-961125,87505000,245.319,0.0,0.0,1520362112,828207,4161000,0.82373,0.0,4161000,119.032,1.8679851,,-4.41,26.2,-0.28969312,,,BSE,EQUITY,19463000,4.678,44084000,653916032,97,97,925198400,197.0,313.65,0.53105634,226.609,0.394,1.795,1742184960,132.052,418.833,,-0.023,0.34831002,0.0253,-0.0201,-0.0105,212.95,212.0,197.0,224.15,212.95,,8.486641,COSCO.BO,COSCO (INDIA) LTD.,Cosco (India) Limited,Leisure,Consumer Cyclical,222.35,,,,,,none,,4.41,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,Buy,Low Forward P/E (<20) indicates growth potential,Hold,Trading near its 52-week low (bearish momentum)
883226,2026-01-21 19:32:31,COSMOFE.BO,251,,,,,,86400,2,145.0,132.45,150.0,,,1029888000,0.0,,-1.238,3672,3672,5047,0.00528,-0.099,-36116752,132089000,230.65125,0.0,0.0,2388610560,3555708,12030000,0.70265996,0.0,12030000,19.913,6.824687,,-2.07,,-0.5206611,,,BSE,EQUITY,59400000,4.898,55426000,689500032,5491,5491,1634876928,123.0,335.0,1.7335359,162.449,0.39,0.667,943088000,285.507,78.093,,0.193,0.60104,0.058769997,0.0,-0.026659999,145.0,145.0,132.45,150.0,145.0,,,COSMOFE.BO,COSMO FERRITES LTD.,Cosmo Ferrites Limited,Electronic Components,Technology,135.9,,,,,,none,,-6.28,2.6,Hold,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883227,2026-01-21 19:32:31,COSMOFIRST.BO,1426,,,,,,86400,2,588.2,587.35,619.8,4.0,0.68,1753660800,0.0717,3.36,0.272,5749,5749,4560,0.03213,0.09851,-5643624960,1775500032,876.882,0.0,0.0,28456767488,13830007,25898155,0.48325002,0.0184,25898155,596.202,0.9998288,0.021,55.81,,-0.25301665,4.0,1753660800,BSE,EQUITY,3835000064,148.422,3136399872,17096200192,2472,2472,15437890560,532.95,1306.85,0.4876812,709.488,0.468,1.19,31655700480,110.979,1223.15,0.025,0.211,0.35415,0.09908,0.074640006,0.04619,588.1,588.2,587.35,619.8,588.1,10.680881,,COSMOFIRST.BO,Cosmo First Limited,Cosmo First Limited,Packaging & Containers,Consumer Cyclical,596.1,,,,,,none,,1.36,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883228,2026-01-21 19:32:31,COSYN.BO,536,,,,,,86400,2,22.1,20.99,22.48,,,1568937600,0.0,,-0.477,4688,4688,3451,-0.012619999,0.00629,21030124,4697000,24.4623,0.0,0.0,109676320,2976796,7500000,0.58258,0.0,7500000,37.303,0.57180387,1.125,0.23,12.01,-0.45526248,,,BSE,EQUITY,53693000,7.289,-463000,0,1755,1755,159974992,20.35,44.1,1.0563729,23.6876,1.829,2.664,151438000,,20.546,2.0,0.93,0.17077999,-0.00306,0.013830001,0.011410001,22.1,22.1,20.99,22.48,22.1,92.73913,1.7760199,COSYN.BO,COSYN Limited,Cosyn Limited,Information Technology Services,Technology,21.33,,,,,,none,,-3.48,1.3,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883229,2026-01-21 19:32:31,COUNCODOS.BO,79,,,,,,86400,2,4.87,4.87,5.94,,,,0.0,,0.262,13042,13042,12054,0.01263,0.02333,-16093250,-14708000,6.8944,0.0,0.0,365152000,28362800,77597300,0.58247,0.0,77597300,3.698,1.4061655,0.275,0.08,,-0.17948717,,,BSE,EQUITY,9237000,0.134,9507000,117000,9540,9540,403505920,4.77,12.06,2.3884144,5.9198,0.059,2.579,168943008,0.046,2.208,0.5,0.17,0.64322,0.05627,0.048979998,0.034730002,5.44,4.87,4.87,5.94,5.44,65.0,,COUNCODOS.BO,COUNTRY CONDOS LTD.,Country Condo's Limited,Real Estate - Development,Real Estate,5.2,,,,,,none,,-4.41,1.3,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883230,2026-01-21 19:32:31,CPL.BO,493,,,,,,86400,2,68.3,66.0,71.9,,,1632182400,0.0,0.16,0.161,59326,59326,54396,0.0715,0.14171,-364245760,-185912992,75.97875,0.0,0.0,5006056960,16684189,59928790,0.70133,0.0,59928790,28.575,2.463692,-0.739,3.27,,-0.3703637,,,BSE,EQUITY,2983000,0.05,357204992,819918016,35286,35286,4218987008,58.41,114.0,1.3260304,76.5236,1.568,2.084,3181667072,48.022,54.97,-0.759,0.497,0.29005,0.112270005,0.090579994,0.06407,70.11,68.3,66.0,71.9,70.11,21.529053,,CPL.BO,CAPTAIN POLYPLAST LTD,Captain Polyplast Limited,Farm & Heavy Construction Machinery,Industrials,70.4,,,,,,none,,0.41,1.8,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883231,2026-01-21 19:32:31,CRAFTSMAN.BO,2893,,,,,,86400,2,7362.6,7207.55,7475.95,5.0,0.07,1752451200,0.0499,,0.161,2146,2146,9822,0.053039998,0.082609996,-9878487040,5218100224,6289.338,0.0,0.0,207840116736,11710420,23855583,0.52194,0.34612,23855583,1270.167,5.817739,0.473,99.89,243.5375,0.6209185,5.0,1752451200,BSE,EQUITY,1770000000,74.201,9857999872,33108199424,6834,6834,176280829952,3700.0,8068.75,2.4790125,7194.522,0.426,1.133,71109296128,109.273,2981.051,0.398,0.649,0.43808997,0.13863,0.096370004,0.033770002,7399.25,7362.6,7207.55,7475.95,7399.25,73.97637,30.342348,CRAFTSMAN.BO,Craftsman Automation Limited,Craftsman Automation Limited,Auto Parts,Consumer Cyclical,7389.5,9700.0,7000.0,8177.75,8100.0,1.625,buy,8,-0.13,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
883232,2026-01-21 19:32:31,CRANEINFRA.BO,1,,,,,,86400,2,16.0,15.35,16.0,,,,0.0,,-0.923,256,256,1763,0.01321,0.01512,160270,-71562,18.268,0.0,0.0,117582984,3437968,7242000,0.48839,0.0,7242000,41.886,0.37434942,-0.747,0.63,,-0.2568282,,,BSE,EQUITY,4137000,0.573,7837870,15000,1389,1389,113554560,15.1,24.97,8.040969,16.5404,2.282,2.282,14122000,0.005,1.94,-0.75,0.0,0.89222,0.55501,0.30473,0.32212,16.87,16.0,15.35,16.0,16.87,24.88889,,CRANEINFRA.BO,Crane Infrastructure Limited,Crane Infrastructure Limited,Real Estate Services,Real Estate,15.68,,,,,,none,,-7.05,1.8,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum)
883233,2026-01-21 19:32:31,CRANESSOFT.BO,6,,,,,,86400,4,4.01,4.01,4.28,,,1253577600,0.0,1.78,0.344,24445,24445,31900,-0.16962999,,28129250,-35563000,4.1078,0.0,0.0,9369537536,68250869,151957225,0.65970004,0.0,151957225,-57.274,-0.07193491,,-1.74,,-0.06546277,,,BSE,EQUITY,3096000,0.02,-31329000,8741231616,34023,34023,626063808,3.26,6.01,8.596707,4.2896,0.007,0.01,72826000,,0.506,,-0.058,0.12562999,-0.43019,-0.37278998,0.0,4.14,4.01,4.01,4.28,4.14,,,CRANESSOFT.BO,CRANES SOFTWARE INTERNATIONAL,Cranes Software International Limited,Software - Application,Technology,4.12,,,,,,none,,-0.48,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,None,None,Hold,No strong momentum
883234,2026-01-21 19:32:31,CRANEX.BO,139,,,,,,86400,2,62.35,57.45,62.35,,,,0.0,,0.34,2145,2145,2338,0.042,0.10581,-51309124,-28819000,80.8207,0.0,0.0,576080128,2817368,6570000,0.56029,0.0,6570000,38.374,1.6026477,-0.049,1.88,,-0.5461073,,,BSE,EQUITY,45489000,6.942,42550000,228092992,3141,3141,404055008,57.45,138.9,0.78098035,67.4398,1.171,1.584,517368992,90.712,81.601,-0.353,0.01,0.38922,0.08224,0.07294,0.03769,60.05,62.35,57.45,62.35,60.05,32.712765,,CRANEX.BO,CRANEX LTD.,Cranex Limited,Farm & Heavy Construction Machinery,Industrials,61.5,,,,,,none,,2.41,1.4,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,None,None,Hold,Trading near its 52-week low (bearish momentum)
883235,2026-01-21 19:32:31,CRAVATEX.BO,8,,,,,,86400,2,353.05,340.0,377.75,12.5,3.45,1753833600,0.583,0.9,-0.159,690,690,348,0.01423,0.05079,-63253876,-26381000,413.22226,12.5,0.034516085,146595504,423251,2584160,0.83621,0.0,2584160,435.701,0.7863191,0.968,21.44,,-0.11368084,12.5,1753833600,BSE,EQUITY,814057024,314.948,40920000,24590000,328,328,885333248,310.05,555.0,0.5005715,380.919,3.757,4.593,1768644992,2.184,684.311,0.967,-0.034,0.46624002,0.023139998,0.11168,0.03134,362.15,353.05,340.0,377.75,362.15,15.979478,,CRAVATEX.BO,CRAVATEX LTD.,Cravatex Limited,Leisure,Consumer Cyclical,342.6,,,,,,none,,-5.4,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,None,None,Hold,Trading near its 52-week low (bearish momentum)
883236,2026-01-21 19:32:31,CREATIVE.BO,114,,,,,,86400,2,500.0,500.0,511.0,10.0,1.97,1758153600,0.3807,1.97,-0.463,161,161,100,0.05515,0.08245,4310375,26782000,597.3323,10.0,0.019665683,509272672,171842,1300000,0.84606004,0.0,1300000,330.469,1.5216254,-0.002,26.29,,-0.32416266,10.0,1758153600,BSE,EQUITY,152683008,117.505,49152000,1224000,69,69,653705024,481.1,825.0,1.5857621,570.21,3.475,5.361,412233984,0.285,317.126,-0.001,0.196,0.67260003,0.11923,0.122320004,0.08283,508.5,500.0,500.0,511.0,508.5,19.127045,,CREATIVE.BO,Creative Castings Limited,Creative Castings Limited,Steel,Basic Materials,502.85,,,,,,none,,-1.11,3.4,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883237,2026-01-21 19:32:31,CREATIVEYE.BO,10,,,,,,86400,2,6.65,6.65,7.2,,,1061337600,0.0,,-0.43,200,200,5945,,,,,7.5559,0.0,0.0,109468304,11812704,20058250,0.57693,0.0,20058250,9.542,0.7545588,,-0.42,,0.03719604,0.5,1061337600,BSE,EQUITY,91468000,4.623,928264,57487000,1942,1942,144419392,5.26,12.37,5.899244,7.2418,,,24481000,28.762,1.235,,-0.016,0.37355998,0.037920002,-3.2141001,-0.33581,7.25,6.65,6.65,7.2,7.25,,,CREATIVEYE.BO,CREATIVE EYE LTD.,Creative Eye Limited,Entertainment,Communication Services,7.2,,,,,,none,,-0.69,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,None,None,Hold,No strong momentum
883238,2026-01-21 19:32:31,CREDITACC.BO,20970,,,,,,86400,2,1284.6,1282.0,1422.1,10.0,0.76,1721952000,0.0,,,1759454,1759454,21462,,,,,1268.1746,0.0,0.0,,53625109,160080005,0.66271,0.17146,160080005,435.511,3.1041698,,30.26,93.50908,0.28976238,10.0,1721952000,BSE,EQUITY,,,,,9516,9516,216412160000,750.05,1489.1,10.58799,1312.551,,,20439400448,280.714,127.915,,5.649,0.97310996,0.0,0.65941,0.23743,1240.3,1284.6,1282.0,1422.1,1240.3,44.67614,14.45742,CREDITACC.BO,CreditAccess Grameen Ltd.,CreditAccess Grameen Limited,Credit Services,Financial Services,1351.9,1671.0,1013.0,1494.0667,1530.0,1.93333,buy,15,9.0,2.6,Hold,Buy,High Beta (more volatile)- Pays a good dividend (>3%),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum)
883239,2026-01-21 19:32:31,CRESSAN.BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRESSAN.BO,,,,,,,,,,,,,N/A,2.6,Hold,Hold,High Beta (more volatile),None,None,None,None
883240,2026-01-21 19:32:31,CREST.BO,159,,,,,,86400,2,372.25,354.0,372.25,1.0,0.26,1758585600,0.0557,0.32,-0.24,621,621,879,0.039219998,0.04168,-2621839104,-250308992,380.248,0.0,0.0,11569619968,7661435,28196775,0.72535,0.01011,28196776,448.235,0.82836014,-0.783,17.94,,-0.10009533,1.0,1758585600,BSE,EQUITY,1320120064,46.893,997529984,2005113984,962,962,10469463040,304.55,479.9,5.6810117,375.161,7.842,60.573,1842887040,15.576,65.356,-0.782,-0.167,0.86549,0.54129004,0.39338002,0.27691,377.6,372.25,354.0,372.25,377.6,20.696766,,CREST.BO,CREST,Crest Ventures Limited,Financial Conglomerates,Financial Services,371.3,,,,,,none,,-1.67,3.0,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Highly Profitable with margins > 20%,Hold,No strong momentum
883241,2026-01-21 19:32:31,CRISIL.BO,4666,,,,,,86400,2,4749.25,4500.0,4749.25,64.0,1.35,1761523200,0.5661,1.26,-0.077,4684,4684,3880,,,,,4963.9565,59.0,0.012422099,339322011648,19537391,73130017,0.71888,0.15493,73130017,385.129,11.799553,0.126,102.59,126.7325,-0.11111945,16.0,1761523200,BSE,EQUITY,10930899968,149.5,9572049920,2980000000,6170,6170,332328402944,3893.85,6329.95,9.548707,4514.685,,,34803499008,10.58,475.918,0.126,0.122,0.46948,0.27503002,0.2538,0.21527,4749.6,4749.25,4500.0,4749.25,4749.6,44.29623,35.85781,CRISIL.BO,CRISIL LTD.,CRISIL Limited,Financial Data & Stock Exchanges,Financial Services,4544.35,5613.0,4600.0,5106.5,5106.5,2.5,buy,2,-4.32,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
883242,2026-01-21 19:32:31,CROMPTON.BO,2333,,,,,,86400,2,232.45,229.1,235.55,3.0,1.28,1753315200,0.4087,0.86,-0.022,193810,193810,210547,0.0684,0.13014,4987987456,6329999872,309.81674,0.0,0.0,150621962240,639292539,643914875,0.0,0.75171995,643914875,53.001,4.380106,-0.43,7.34,10.10047,-0.32665992,3.0,1753315200,BSE,EQUITY,5750700032,8.969,7470499840,1863800064,178947,178947,149484830720,229.1,372.85,1.930433,259.697,0.74,1.409,77435904000,4.826,120.187,-0.428,0.01,0.32656,0.096470006,0.05968,0.06106,233.75,232.45,229.1,235.55,233.75,31.628063,22.98408,CROMPTON.BO,Crompton Greaves Consumer Elec,Crompton Greaves Consumer Electricals Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,232.15,430.0,289.0,355.24243,345.0,1.30303,strong_buy,33,-0.68,2.6,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),None,None,Hold,Trading near its 52-week low (bearish momentum)
883243,2026-01-21 19:32:31,CRSTCHM.BO,,,,,,,86400,2,88.05,84.1,90.0,1.0,1.12,1755043200,0.1118,,0.238,1596,1596,1423,0.12708001,0.28088,62938560,59037044,148.89925,1.0,0.011173184,257351472,1105598,3000000,0.29943,0.0,3000000,26.964,3.2636106,-0.454,8.95,,-0.6534366,1.0,1755043200,BSE,EQUITY,10460000,3.496,22612864,0,2056,2056,264000000,84.1,329.0,1.0885744,115.123,0.194,0.438,242519024,,80.875,-0.452,-0.078,0.21468,0.09324,0.08307,0.083459996,89.5,88.05,84.1,90.0,89.5,9.832402,,CRSTCHM.BO,CRESTCHEM LTD.,Crestchem Limited,Specialty Chemicals,Basic Materials,88.0,,,,,,none,,-1.68,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),None,None,Hold,Trading near its 52-week low (bearish momentum)
883244,2026-01-21 19:32:31,CSBBANK.BO,7614,,,,,,86400,2,478.0,455.45,496.6,,,,0.0,,0.213,51790,51790,45250,0.01388,0.14048,,-82675646464,396.245,0.0,0.0,93759561728,93751406,169336644,0.54495,0.17397,169336645,270.883,1.7282369,0.158,35.81,50.935,0.58302283,,,BSE,EQUITY,34286000128,197.594,,43264999424,62108,62108,79274950656,266.05,574.7,3.1170604,437.797,,,25432600576,,146.607,0.158,0.282,0.0,0.0,0.30411,0.24417,488.6,478.0,455.45,496.6,488.6,13.073163,9.191126,CSBBANK.BO,CSB Bank Limited,CSB Bank Limited,Banks - Regional,Financial Services,468.15,500.0,400.0,436.66666,410.0,2.0,buy,3,-4.19,2.5,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
883245,2026-01-21 19:32:31,CSLFINANCE.BO,437,,,,,,86400,2,268.25,259.95,270.95,3.0,1.12,1757635200,0.0847,1.03,0.318,352,352,1314,0.089540005,0.15006,-1964538880,-1676801024,301.87024,0.0,0.0,13163351040,6878877,22487484,0.65668,0.0,22487485,254.825,1.048759,0.37,35.45,36.92,0.007358432,3.0,1757635200,BSE,EQUITY,890843008,39.086,1791369984,7969848832,951,951,6009780224,227.2,380.0,2.57072,294.342,45.442,702.237,2337780992,137.222,102.615,0.374,0.175,0.95843005,0.76627,0.77795,0.34872,266.95,268.25,259.95,270.95,266.95,7.538787,7.2386246,CSLFINANCE.BO,CSL Finance Limited,CSL Finance Limited,Credit Services,Financial Services,267.25,,,,,,none,,0.11,4.1,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
883246,2026-01-21 19:32:31,CTCL.BO,312,,,,,,86400,2,179.0,179.0,179.0,,,1695340800,0.0,,-1.673,750,750,2273,0.13906,0.29582,-234636624,69900000,239.61047,0.0,0.0,4521655296,6604769,23220100,0.71576,0.0,23220100,20.226,8.849995,0.925,5.1,,-0.34402853,,,BSE,EQUITY,3409000,0.147,180023008,226524992,2775,2775,4156397824,140.0,322.0,3.6173573,187.189,0.8,1.298,1149015040,45.95,53.28,0.884,0.527,0.4541,0.15668,0.15113,0.09685001,184.0,179.0,179.0,179.0,184.0,35.09804,,CTCL.BO,Captain Technocast Limited,Captain Technocast Limited,Metal Fabrication,Industrials,179.0,,,,,,none,,-2.72,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
883247,2026-01-21 19:32:31,CTE.BO,242,,,,,,86400,2,39.35,35.78,39.35,,,1224115200,0.0,,-0.574,19535,19535,2937,-0.0046900003,-0.21295999,-225809552,975241472,44.11745,0.0,0.0,1484558464,6888033,19250771,0.66196996,0.0,19250771,34.468,1.0508299,,-7.78,,-0.5736064,0.5,1224115200,BSE,EQUITY,50122000,2.549,18927240,797555008,1715,1715,697262976,33.9,92.0,0.3548709,41.7932,1.117,1.886,1964835712,117.654,100.047,,0.025,0.18213,0.00963,-0.07339,-0.07778,37.48,39.35,35.78,39.35,37.48,,,CTE.BO,CAMBRIDGE TECHNOLOGY ENTERPRIS,Cambridge Technology Enterprises Limited,Information Technology Services,Technology,36.22,,,,,,none,,-3.36,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,None,None,Hold,Trading near its 52-week low (bearish momentum)
883248,2026-01-21 19:32:31,CTL.BO,18,,,,,,86400,2,22.0,21.11,22.69,,,1537315200,0.0,,-0.274,8355,8355,103688,0.01921,0.0543,,-388648992,21.65265,0.0,0.0,4147863552,28536116,128760000,0.85503995,0.0,128760000,5.854,3.8435256,17.634,0.31,,-0.08218604,,,BSE,EQUITY,30657000,0.241,,1374865024,8774,8774,2897100032,15.35,32.24,21.029593,26.7608,1.382,1.382,137763008,184.285,0.855,17.0,0.142,1.00319,0.0,0.41873002,0.28625,22.0,22.0,21.11,22.69,22.0,72.58064,,CTL.BO,CAPITAL TRADE LINKS LTD,Capital Trade Links Limited,Credit Services,Financial Services,22.5,,,,,,none,,2.27,1.9,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
883249,2026-01-21 19:32:31,CUB.BO,7605,,,,,,86400,2,270.75,266.2,282.0,2.0,0.74,1754006400,0.1234,0.43,0.315,78752,78752,302352,0.015520001,0.12852,,-61692796928,221.48975,2.0,0.0073868884,152936562688,695229940,742098317,0.07989,0.50709,742864684,133.946,2.089648,0.152,16.22,20.09948,0.5736704,2.0,1754006400,BSE,EQUITY,69529223168,93.825,,21826770944,162639,162639,207927820288,144.0,302.45,6.5334764,275.823,,,31824990208,,42.948,0.154,0.176,0.0,0.0,0.47612,0.37972,270.75,270.75,266.2,282.0,270.75,17.256474,13.925734,CUB.BO,CITY UNION BANK LTD.,City Union Bank Limited,Banks - Regional,Financial Services,279.9,350.0,210.0,286.31818,282.5,1.5,strong_buy,22,3.38,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum)
883250,2026-01-21 19:32:31,CUBEINVIT.BO,,,,,,,86400,2,139.0,139.0,139.0,14.4,10.36,1762214400,50.0,,,75000,75000,58606,,,,,130.78105,0.0,0.0,,,1344069762,0.0,0.0399,1344069762,,,,0.24,,0.15257049,3.6,1762214400,BSE,EQUITY,,,,,0,0,186825703424,120.0,143.25,,137.7632,,,,,,,,0.0,0.0,0.0,0.0,139.0,139.0,139.0,139.0,139.0,579.1667,,CUBEINVIT.BO,Cube Highways Trust,,Infrastructure Operations,Industrials,139.0,,,,,,none,,0.0,2.2,Buy,Buy,High Beta (more volatile)- Pays a good dividend (>3%),None,None,Buy,Trading near its 52-week high (bullish momentum)
883251,2026-01-21 19:32:31,CUBEXTUB.BO,,,,,,,86400,2,98.2,98.2,112.0,,,,0.0,,0.777,21874,21874,23231,0.04615,0.09882,-117583872,-35543000,93.1021,0.0,0.0,1804861312,4463961,14318975,0.5868,0.0,14318975,55.163,1.9297355,0.341,5.19,,-0.24511212,,,BSE,EQUITY,40404000,2.827,114146000,416248992,25921,25921,1524254848,67.34,143.82,0.54328823,98.105,0.91,1.844,2805609984,52.805,196.283,0.341,0.335,0.05979,0.04068,0.0404,0.02646,100.0,98.2,98.2,112.0,100.0,20.510597,,CUBEXTUB.BO,CUBEX TUBINGS LTD.,Cubex Tubings Limited,Copper,Basic Materials,106.45,,,,,,none,,6.45,2.1,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
