row_insert_order,PreviousDayDate,Symbol_Input,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
3353,2024-12-15 18:31:55,MUFIN.NS,Credit Services,Financial Services,481.0,,,,,,86400.0,2.0,118.28,118.49,117.54,120.5,118.28,118.49,117.54,120.5,,,,,,-0.319,100.65812,,88810.0,88810.0,287551.0,371944.0,371944.0,19240083456.0,90.65,274.4,34.819458,113.0044,122.74845,,,21531101184.0,0.30403998,47300705.0,163370000.0,0.57903,0.13054,165262000.0,15.058,7.8210917,0.198,1.17,,-0.2301985,,,NSI,EQUITY,2513327104.0,15.431,,6400720896.0,,,552566976.0,262.22,3.536,,,,,0.102,0.454,1.0,,0.36766,MUFIN.NS,MUFIN GREEN FINANCE LTD,Mufin Green Finance Limited,117.77,,,,,,none,,-0.43,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),19,13
3354,2024-12-15 18:31:55,MUFTI.NS,Apparel Retail,Consumer Cyclical,232.0,,,,,,86400.0,2.0,201.27,202.2,199.2,208.08,201.27,202.2,199.2,208.08,0.5,0.0025,1724198400.0,0.0547,,,22.300875,,413988.0,413988.0,286763.0,499922.0,499922.0,13287779328.0,145.2,324.8,2.2419782,184.5258,181.9497,,,15431419904.0,0.099350005,12521044.0,65190500.0,0.62908,0.1142,65190500.0,58.332,3.4943085,-0.054,9.14,,-0.35531712,0.5,1724198400.0,NSI,EQUITY,17840000.0,0.276,1229040000.0,2459000064.0,1.833,2.756,5926810112.0,65.315,92.042,0.08772001,0.16958,589338752.0,1256009984.0,-0.057,0.12,0.56995,0.20737,0.22167999,MUFTI.NS,CREDO BRANDS MARKETING L,,203.83,,,,,,none,,1.27,1.8,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,16,4
3355,2024-12-15 18:31:55,MUKANDENGG.NS,Unknown,Unknown,,,,,,,86400.0,2.0,30.75,30.75,30.75,30.75,30.75,30.75,30.75,30.75,,,,,,,,,2609.0,2609.0,2464.0,347.0,347.0,386601312.0,21.0,30.75,,29.724,27.058,,,,,,,,,,,,,,,,,,NSI,EQUITY,,,,,,,,,,,,,,,,,,,MUKANDENGG.NS,MUKAND ENGINEERS,Mukand Engineers Limited,30.75,,,,,,none,,0.0,2.6,Hold,Hold,High Beta (more volatile),,,Buy,Trading near its 52-week high (bullish momentum),1,1
3356,2024-12-15 18:31:55,MUKANDLTD.NS,Steel,Basic Materials,1466.0,,,,,,86400.0,2.0,145.57,146.0,142.41,147.51,145.57,146.0,142.41,147.51,2.0,0.0137,1721952000.0,0.2933,,1.267,20.948755,,46324.0,46324.0,170135.0,82247.0,82247.0,20707110912.0,126.31,212.8,0.41945502,144.3494,158.2327,,,35386884096.0,0.019960001,25735102.0,144496000.0,0.77481,0.011779999,146074000.0,64.916,2.2040792,0.106,6.83,,-0.1502043,2.0,1721952000.0,NSI,EQUITY,135400000.0,0.935,2884699904.0,14799800320.0,0.23,1.148,49366700032.0,157.413,341.46,0.04849,0.10835,243550000.0,2495600128.0,0.106,-0.083,0.37542,0.05843,0.04946,MUKANDLTD.NS,MUKAND LTD.,Mukand Limited,143.08,,,,,,none,,-1.71,2.4,Buy,Hold,High Beta (more volatile),,,Hold,Trading near its 52-week low (bearish momentum),13,7
3357,2024-12-15 18:31:55,MUKKA.NS,Packaged Foods,Consumer Defensive,,,,,,,86400.0,2.0,41.25,41.15,40.8,41.6,41.25,41.15,40.8,41.6,,,,,,,18.267857,,339214.0,339214.0,1340182.0,635693.0,635693.0,12281932800.0,30.0,56.56,0.9609915,42.139,40.70355,,,14958406656.0,0.05531,80496244.0,300000000.0,0.78314,0.012,300144992.0,13.203,3.0992954,0.178,2.24,,-0.023668647,,,NSI,EQUITY,1268070016.0,4.201,1032717504.0,3652709888.0,,,12780480512.0,89.46,52.079,,,,,-0.125,-0.371,0.18574,0.0808,0.063779995,MUKKA.NS,MUKKA PROTEINS LIMITED,Mukka Proteins Limited,40.92,,,,,,none,,-0.8,2.5,Buy,Hold,High Beta (more volatile),,,Hold,No strong momentum,8,3
3358,2024-12-15 18:31:55,MUKTAARTS.NS,Entertainment,Communication Services,57.0,,,,,,86400.0,2.0,88.16,91.78,87.25,91.78,88.16,91.78,87.25,91.78,,,1566259200.0,,,0.778,,,11817.0,11817.0,166279.0,14752.0,14752.0,2069792512.0,59.85,116.79,1.0730463,84.4868,77.00965,,,2946205184.0,-0.04997,5422664.0,22585200.0,0.76018995,,23028400.0,-12.26,,,-7.61,,0.13828278,1.25,1566259200.0,NSI,EQUITY,119993000.0,5.307,114897752.0,1115815040.0,,,1928893952.0,,84.61,,,,,,-0.041,0.67343,0.05957,-0.15097,MUKTAARTS.NS,MUKTA ARTS LIMITED,Mukta Arts Limited,89.88,,,,,,none,,1.95,2.6,Hold,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,7,2
3359,2024-12-15 18:31:55,MUNJALAU.NS,Auto Parts,Consumer Cyclical,852.0,,,,,,86400.0,2.0,107.65,106.9,106.0,108.9,107.65,106.9,106.0,108.9,2.0,0.0177,1726704000.0,0.4963,3.72,0.934,23.56319,,158176.0,158176.0,676363.0,316877.0,316877.0,10626999296.0,71.15,145.7,0.564336,120.9266,100.5252,,,12360345600.0,0.02142,24205026.0,100000000.0,0.75807,,100056000.0,40.119,2.6488695,0.187,4.51,,0.2993362,2.0,1726704000.0,NSI,EQUITY,1831622016.0,18.306,1330126208.0,2763088896.0,,,18830979072.0,67.25,188.168,,,,,0.182,0.003,0.31088,0.07064,0.03141,MUNJALAU.NS,MUNJAL AUTO IND. LTD.,Munjal Auto Industries Limited,106.27,,,,,,none,,-1.28,2.4,Buy,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,10,8
3360,2024-12-15 18:31:55,MUNJALSHOW.NS,Auto Parts,Consumer Cyclical,2179.0,,,,,,86400.0,2.0,152.86,153.0,152.12,158.0,152.86,153.0,152.12,158.0,4.5,0.0293,1722556800.0,0.6016,3.71,0.794,20.060528,,39506.0,39506.0,79864.0,56249.0,56249.0,6097637888.0,131.3,211.9,0.5100008,152.1338,161.47495,,,3212745728.0,0.02503,3203200.0,39995000.0,0.90241,0.0175,40153400.0,166.083,0.9179748,-0.066,7.6,,0.06857741,4.5,1722556800.0,NSI,EQUITY,2820900096.0,70.531,139842000.0,,,,11956132864.0,,298.949,,,,,-0.066,0.08,0.21829,0.0117,0.0137,MUNJALSHOW.NS,MUNJAL SHOWA LTD,Munjal Showa Limited,152.46,,,,,,none,,-0.26,2.4,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",,,Hold,No strong momentum,10,8
3361,2024-12-15 18:31:55,MURUDCERA.NS,Building Products & Equipment,Industrials,302.0,,,,,,86400.0,2.0,54.24,55.07,54.0,55.8,54.24,55.07,54.0,55.8,0.5,0.0104,1726185600.0,0.5208,2.68,0.589,44.867767,,48009.0,48009.0,71946.0,89143.0,89143.0,3287004416.0,39.95,70.5,1.7112329,51.6626,52.708,,,3887863040.0,0.03185,14726986.0,60545300.0,0.75838995,,61354900.0,60.368,0.89931756,0.778,1.21,,-0.035733342,0.5,1726185600.0,NSI,EQUITY,143900992.0,2.36,305614240.0,1103070976.0,,,1920839936.0,30.18,30.979,,,,,0.765,0.147,0.41827,0.1591,0.11099,MURUDCERA.NS,MURUDESHWAR CERAMICS LTD,Murudeshwar Ceramics Ltd.,54.29,,,,,,none,,0.09,2.0,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,16,5
3362,2024-12-15 18:31:55,MUTHOOTCAP.NS,Credit Services,Financial Services,1995.0,,,,,,86400.0,2.0,360.55,360.0,355.4,368.0,360.55,360.0,355.4,368.0,,,1458172800.0,,,0.605,12.131704,,26344.0,26344.0,72513.0,23419.0,23419.0,5878336512.0,262.0,410.45,2.4711487,360.881,326.51074,,,23829078016.0,0.20374,4872498.0,16447500.0,0.63334,,16551800.0,388.733,0.9193971,-0.808,29.46,,-0.09772271,5.0,1458172800.0,NSI,EQUITY,3182170880.0,193.458,,21132406784.0,41.298,41.298,2378787072.0,330.491,144.632,0.01904,0.07882,,-6068595200.0,-0.808,0.122,0.99857,,0.34604,MUTHOOTCAP.NS,MUTHOOT CAP SERV LTD,Muthoot Capital Services Limited,357.4,,,,,,none,,-0.87,2.2,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,12,8
3363,2024-12-15 18:31:55,MUTHOOTFIN.NS,Credit Services,Financial Services,28286.0,5.0,5.0,8.0,5.0,7.0,86400.0,2.0,2092.85,2095.25,2093.95,2124.5,2092.85,2095.25,2093.95,2124.5,24.0,0.0135,1717113600.0,0.2157,1.62,0.996,18.179634,13.55276,246040.0,246040.0,569958.0,608673.0,608673.0,850985943040.0,1261.9,2132.9,8.952727,1924.07,1800.584,,,1418212540416.0,0.46987,89392281.0,401464000.0,0.73371005,0.17952,401560000.0,625.395,3.3885782,0.139,116.57,52.9,0.41542673,24.0,1717113600.0,NSI,EQUITY,55541989376.0,138.326,,754316345344.0,104.338,104.338,95053258752.0,291.271,236.769,0.049489997,0.19148001,,,0.139,0.206,1.0,,0.65704,MUTHOOTFIN.NS,MUTHOOT FINANCE LIMITED,Muthoot Finance Limited,2119.2,2450.0,1550.0,2053.3809,2130.0,1.80952,buy,21.0,1.26,2.8,Hold,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum),7,4
3364,2024-12-15 18:31:55,MUTHOOTMF.NS,Credit Services,Financial Services,6204.0,,,,,,86400.0,2.0,188.38,188.0,186.65,191.11,188.38,188.0,186.65,191.11,,,,,,,7.5775375,5.9246874,134141.0,134141.0,175008.0,172348.0,172348.0,31767699456.0,180.41,281.0,2.5690153,202.9746,222.8791,,,105152659456.0,0.33897,31958326.0,167542000.0,0.73605,0.095369995,172631008.0,175.827,1.0782758,-0.438,25.02,,-0.29220366,,,NSI,EQUITY,12754950144.0,74.742,,85759860736.0,1066.517,1069.923,12365710336.0,285.814,70.367,0.038599998,0.17311001,,-4094360064.0,-0.538,-0.103,0.97660005,,0.30021,MUTHOOTMF.NS,MUTHOOT MICROFIN LIMITED,,189.59,260.0,260.0,260.0,260.0,,none,2.0,0.64,2.6,Hold,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<2) indicates potential for growth",Buy,Low Forward P/E (<20) indicates growth potential- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),8,5
3365,2024-12-15 18:31:55,MVGJL.NS,Luxury Goods,Consumer Cyclical,1004.0,,,,,,86400.0,2.0,264.54,262.5,256.96,271.24,264.54,262.5,256.96,271.24,,,,,,,13.128722,,215562.0,215562.0,461999.0,381930.0,381930.0,12704231424.0,165.0,353.95,0.57536215,243.7216,242.7025,,,15654390784.0,0.03983,,48847400.0,0.79459,0.025039999,48889100.0,136.334,1.9076679,0.204,19.81,,-0.21220964,,,NSI,EQUITY,1590989952.0,32.569,1555209984.0,4322650112.0,0.264,1.811,22080409600.0,64.906,451.597,0.06524,0.14138,-982416256.0,-500960000.0,0.203,0.043,0.13113,0.07043,0.07131,MVGJL.NS,MANOJ VAIBHAV GEM N JEW L,Manoj Vaibhav Gems 'N' Jewellers Limited,260.08,,,,,,none,,-1.69,2.5,Buy,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<2) indicates potential for growth",,,Hold,No strong momentum,9,3
3366,2024-12-15 18:31:55,NACLIND.NS,Agricultural Inputs,Basic Materials,1399.0,,,,,,86400.0,2.0,58.02,57.5,56.26,58.73,58.02,57.5,56.26,58.73,0.85,0.0148,1694131200.0,,,0.606,,,206333.0,206333.0,191921.0,694540.0,694540.0,11429850112.0,49.0,85.0,0.71981823,52.9308,61.298,,,16049686528.0,-0.0194,34935533.0,199439008.0,0.73152,,203812000.0,25.472,2.2499216,2.652,-1.55,,-0.23355353,0.25,1694131200.0,NSI,EQUITY,553600000.0,2.787,497700000.0,5217699840.0,0.689,1.103,15878800384.0,103.106,80.23,0.00899,-0.05915,2400162560.0,3251200000.0,2.75,-0.241,0.26204002,0.03134,0.07715,NACLIND.NS,NACL INDUSTRIES LIMITED,NACL Industries Limited,57.31,,,,,,none,,-1.22,3.2,Hold,Hold,Low Beta (less volatile than the market),,,Hold,Trading near its 52-week low (bearish momentum),5,2
3367,2024-12-15 18:31:55,NAGAFERT.NS,Agricultural Inputs,Basic Materials,813.0,,,,,,86400.0,2.0,9.99,10.03,9.95,10.06,9.99,10.03,9.95,10.06,,,1310601600.0,,,0.559,0.28550977,,306713.0,306713.0,1195896.0,478867.0,478867.0,5962708480.0,8.9,15.85,0.13058083,10.2522,10.78095,,,38471073792.0,0.43243998,233311138.0,598065024.0,0.561,,598065024.0,-56.049,,,34.92,,-0.03942305,1.0,1310601600.0,NSI,EQUITY,101705000.0,0.17,-1770179200.0,32610093056.0,,,45662969856.0,,76.348,,,,,,-0.189,0.05126,-0.03877,-0.08986,NAGAFERT.NS,NAGARJUN FERT AND CHE LTD,Nagarjuna Fertilizers and Chemicals Limited,9.97,,,,,,none,,-0.2,2.6,Hold,Hold,Low Beta (less volatile than the market),Hold,Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),11,5
3368,2024-12-15 18:31:55,NAGREEKCAP.NS,Capital Markets,Financial Services,4.0,,,,,,86400.0,2.0,39.69,38.89,38.89,38.89,39.69,38.89,38.89,38.89,,,,,,-0.391,2.68392,,7468.0,7468.0,12394.0,5355.0,5355.0,534243584.0,14.35,43.93,0.7479522,31.6422,25.02165,,,1327161856.0,0.22909,3762063.0,12615300.0,0.69323,,13737300.0,2.034,19.11996,2.251,14.49,,1.4962263,,,NSI,EQUITY,29906000.0,2.369,370971008.0,955553984.0,,,714275008.0,3724.631,56.655,,,,,2.264,0.631,0.52939,0.51937,0.32799,NAGREEKCAP.NS,NAGREEKA CAP & INFR.LTD,Nagreeka Capital & Infrastructure Ltd.,38.89,,,,,,none,,-2.02,2.9,Hold,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum),6,4
3369,2024-12-15 18:31:55,NAGREEKEXP.NS,Textile Manufacturing,Consumer Cyclical,700.0,,,,,,86400.0,2.0,39.12,39.15,39.15,39.9,39.12,39.15,39.15,39.9,,,1409616000.0,,,0.984,49.259262,,7061.0,7061.0,15856.0,8612.0,8612.0,1246843136.0,27.75,58.75,0.2077575,36.952,36.49995,,,2692307968.0,0.01022,8064432.0,31249200.0,0.74531,,31568200.0,47.005,0.8488459,0.098,0.81,,0.040810466,0.274953,1409616000.0,NSI,EQUITY,29775000.0,0.951,251189744.0,1657577984.0,,,6001435136.0,112.848,260.819,,,,,-0.56,0.315,0.20417999,0.04185,0.0239,NAGREEKEXP.NS,NAGREEKA EXPORTS LTD.,Nagreeka Exports Limited,39.9,,,,,,none,,1.99,1.7,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,17,12
3370,2024-12-15 18:31:55,NAHARCAP.NS,Capital Markets,Financial Services,18.0,,,,,,86400.0,2.0,341.1,338.4,338.4,348.95,341.1,338.4,338.4,348.95,1.5,0.0046,1725580800.0,0.098000005,0.89,0.183,18.71064,,12684.0,12684.0,25526.0,22197.0,22197.0,5771577856.0,263.5,383.5,10.248194,321.827,310.601,,,5399368704.0,0.45468,3199608.0,16746200.0,0.79822,0.00017000001,16841900.0,920.708,0.37433147,,18.42,,0.16059887,1.5,1725580800.0,NSI,EQUITY,8405000.0,0.502,471633760.0,43016000.0,,,563180032.0,0.279,33.651,,,,,,0.338,1.0,0.83745,0.84736,NAHARCAP.NS,NAHAR CAP & FIN.,Nahar Capital and Financial Services Limited,344.65,,,,,,none,,1.04,2.2,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,12,9
3371,2024-12-15 18:31:55,NAHARINDUS.NS,Textile Manufacturing,Consumer Cyclical,6850.0,,,,,,86400.0,2.0,153.27,156.0,150.67,160.0,153.27,156.0,150.67,160.0,,,1504742400.0,,2.13,0.604,31.16966,,144990.0,144990.0,49220.0,60203.0,60203.0,6746986496.0,108.2,174.5,0.47030675,139.9686,137.13245,,,10760650752.0,0.011419999,23901922.0,43205600.0,0.76252997,,44245600.0,216.908,0.71993655,,5.01,,0.16910756,1.0,1504742400.0,NSI,EQUITY,316756000.0,7.336,657917248.0,5319649792.0,,,14345927680.0,54.811,331.796,,,,,,-0.095,0.30308,0.04586,0.01538,NAHARINDUS.NS,NAHAR INDS ENT LTD,Nahar Industrial Enterprises Limited,156.16,,,,,,none,,1.89,1.4,Strong Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",,,Hold,No strong momentum,19,14
3372,2024-12-15 18:31:55,NAHARPOLY.NS,Packaging & Containers,Consumer Cyclical,319.0,,,,,,86400.0,2.0,292.95,292.95,292.95,309.0,292.95,292.95,292.95,309.0,1.0,0.0034,1725580800.0,0.114700004,0.81,,34.833908,,58351.0,58351.0,17104.0,35573.0,35573.0,7477211136.0,167.3,372.0,1.1584918,255.6856,244.26895,,,8512623104.0,0.03322,5054870.0,24588000.0,0.78313005,,24634600.0,349.541,0.86999816,0.428,8.73,,0.300555,1.0,1725580800.0,NSI,EQUITY,78443000.0,3.188,413915008.0,1108658048.0,1.239,2.371,6454262784.0,12.891,262.482,0.0056,0.02579,256786368.0,580984000.0,0.425,0.271,0.24728,0.06413,0.115159996,NAHARPOLY.NS,NAHAR POLY FILMS LIMITED,Nahar Poly Films Limited,304.1,,,,,,none,,3.81,1.7,Buy,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,17,7
3373,2024-12-15 18:31:55,NAHARSPING.NS,Textile Manufacturing,Consumer Cyclical,10444.0,,,,,,86400.0,2.0,283.25,284.5,283.25,303.8,283.25,284.5,283.25,303.8,1.0,0.0037,1725580800.0,0.2717,1.41,0.855,,,103347.0,103347.0,32434.0,36179.0,36179.0,10734240768.0,225.0,384.5,0.34224465,267.314,288.7375,,,20465149952.0,-0.008590001,8686428.0,36065300.0,0.75927,0.00671,36154400.0,410.692,0.7229262,,-7.0,,-0.0070114136,1.0,1725580800.0,NSI,EQUITY,15403000.0,0.427,1349923200.0,11510147072.0,,,31364233216.0,77.71,849.789,,,,,,0.099,0.22472,0.04304,0.03607,NAHARSPING.NS,NAHAR SPINNING MILLS LTD.,Nahar Spinning Mills Limited,296.9,,,,,,none,,4.82,2.6,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",,,Hold,No strong momentum,8,5
3374,2024-12-15 18:31:55,NAM-INDIA.NS,Asset Management,Financial Services,1004.0,,,,,,86400.0,2.0,773.05,775.0,772.4,790.0,773.05,775.0,772.4,790.0,16.0,0.0207,1730851200.0,0.7988,2.74,0.516,37.99661,32.886417,599094.0,599094.0,1231324.0,2224932.0,2224932.0,496732209152.0,430.0,816.25,20.536308,698.165,632.791,19.0,0.024577972,486535725056.0,0.54557,170639302.0,633385024.0,0.00551,0.89041,636659008.0,64.271,12.202237,0.473,20.64,,0.74071157,8.0,1730851200.0,NSI,EQUITY,2700300032.0,4.267,16678500352.0,,4.172,4.172,24188000256.0,,38.425,0.24579,0.34569,10029712384.0,9564199936.0,0.432,0.456,0.83745,0.68954,0.7047,NAM-INDIA.NS,NIPPON L I A M LTD,Nippon Life India Asset Management Limited,784.25,900.0,580.0,781.42,782.5,1.7,buy,20.0,1.45,2.3,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum),11,6
3375,2024-12-15 18:31:55,NARMADA.NS,Agricultural Inputs,Basic Materials,10.0,,,,,,86400.0,2.0,15.81,15.84,15.73,16.38,15.81,15.84,15.73,16.38,,,1568764800.0,,,-0.401,7.8834953,,138233.0,138233.0,264910.0,179839.0,179839.0,616866624.0,14.42,34.95,1.1290789,16.092,19.97716,,,304237568.0,0.03523,4206876.0,37936400.0,0.57363,,37984400.0,12.475,1.3018036,8.177,2.06,,-0.26805556,0.042089,1568764800.0,NSI,EQUITY,7702000.0,0.568,36461248.0,96786000.0,,,546345024.0,57.265,40.543,,,,,8.375,0.543,0.1522,0.06674,0.124,NARMADA.NS,NARMADA AGROBASE LIMITED,Narmada Agrobase Limited,16.24,,,,,,none,,2.72,3.2,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),5,2
3376,2024-12-15 18:31:55,NATCOPHARM.NS,Drug Manufacturers - Specialty & Generic,Healthcare,4016.0,,,,,,86400.0,2.0,1441.8,1447.9,1415.25,1451.7,1441.8,1447.9,1415.25,1451.7,5.75,0.004,1732665600.0,0.0506,0.87,0.519,13.097541,11.766653,349432.0,349432.0,715079.0,825258.0,825258.0,254694424576.0,755.0,1639.0,5.5807533,1396.948,1251.4022,1.25,0.0008669718,232245428224.0,0.42613998,83848342.0,179110000.0,0.50905,0.144,182638000.0,399.14,3.5626595,0.836,108.57,41.27,0.85500157,1.5,1732665600.0,NSI,EQUITY,24633999360.0,137.518,23736999936.0,2084000000.0,3.865,4.958,45638000640.0,2.912,254.804,0.18889,0.31228,8775624704.0,17162999808.0,0.835,0.329,0.84778,0.52011,0.55321,NATCOPHARM.NS,NATCO PHARMA LTD.,NATCO Pharma Limited,1422.0,1675.0,690.0,1343.091,1440.0,,none,11.0,-1.37,2.5,Buy,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum),6,5
3377,2024-12-15 18:31:55,NATHBIOGEN.NS,Agricultural Inputs,Basic Materials,423.0,,,,,,86400.0,2.0,195.08,196.51,194.56,202.78,195.08,196.51,194.56,202.78,2.0,0.010299999,1723161600.0,0.0971,,1.372,9.575802,,28194.0,28194.0,20063.0,26911.0,26911.0,3747424256.0,167.15,264.31,1.06769,194.2478,205.53345,2.0,0.010252204,5393816576.0,0.11218,7488308.0,19004000.0,0.61297,0.0436,19510800.0,304.809,0.64653605,-0.453,20.58,,-0.036166012,2.0,1723161600.0,NSI,EQUITY,20768000.0,0.989,495588992.0,1274999040.0,0.854,2.843,3509842944.0,19.913,184.021,0.03446,0.06334,-262712752.0,112454000.0,-0.384,0.426,0.73697996,0.1412,0.12388,NATHBIOGEN.NS,NATH BIO-GENES (I) LTD,Nath Bio-Genes (India) Limited,197.07,,,,,,none,,1.02,2.9,Hold,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,8,3
3378,2024-12-15 18:31:55,NATIONALUM.NS,Aluminum,Basic Materials,4858.0,,,,,,86400.0,2.0,226.46,226.48,219.2,227.6,226.46,226.48,219.2,227.6,4.0,0.0177,1726790400.0,0.32759997,5.4,0.982,13.020131,10.242664,17193299.0,17193299.0,25122683.0,18377439.0,18377439.0,403965870080.0,102.3,262.99,3.1494482,233.2754,195.0759,,,377451905024.0,0.17488001,895354583.0,1836630016.0,0.51278,0.24667999,1836960000.0,78.34,2.807123,0.763,16.89,7.23,0.96069264,4.0,1732838400.0,NSI,EQUITY,27480600576.0,14.945,32438874112.0,963800000.0,,,128265601024.0,0.67,69.812,,,,,0.758,-0.101,0.56625,0.2529,0.26606,NATIONALUM.NS,NATIONAL ALUMINIUM CO LTD,National Aluminium Company Limited,219.91,388.0,185.0,255.8,252.0,,none,10.0,-2.89,2.8,Hold,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential,Hold,No strong momentum,9,1
3379,2024-12-15 18:31:55,NAUKRI.NS,Internet Content & Information,Communication Services,5712.0,2.0,6.0,10.0,5.0,8.0,86400.0,2.0,8702.4,8724.95,8688.05,8860.0,8702.4,8724.95,8688.05,8860.0,24.0,0.0028,1732147200.0,0.6071,0.3,0.92,241.01096,94.72266,342978.0,342978.0,263267.0,277494.0,277494.0,1138997198848.0,4862.2,8860.0,42.786068,8029.601,6939.4556,24.0,0.0027578599,1111147413504.0,0.17567,70567806.0,129300000.0,0.46429002,0.37111,129300000.0,3234.003,2.7238536,-0.887,36.55,93.4,0.6751008,12.0,1731974400.0,NSI,EQUITY,44976009216.0,348.067,8406499840.0,2556430080.0,3.186,3.242,26620749824.0,0.59,206.308,0.01318,0.01712,7331398656.0,7519470080.0,-0.887,0.12,0.52611,0.31579,0.30635,NAUKRI.NS,INFO EDGE (I) LTD,Info Edge (India) Limited,8808.95,9000.0,4150.0,8165.857,8500.0,2.0,buy,21.0,1.22,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),16,4
