row_insert_order,PreviousDayDate,Symbol_Input,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson
5153,2024-12-14 23:36:08,JBCHEPHARM.NS,Drug Manufacturers - Specialty & Generic,Healthcare,5311,,,,,,86400,2,1840.75,1830.0,1809.0,1865.35,1840.75,1830.0,1809.0,1865.35,13.5,0.0073,1723593600,0.3188,0.94,-0.016,47.946987,33.25009,405684,405684,203751,233953,233953,286921457664,1413.0,2030.0,7.731098,1808.778,1808.914,6.75,0.0036669835,282816118784,0.16466999,71168337,155512992,0.54181,0.24316,155932992,206.825,8.920586,0.159,38.48,,0.25108707,6.75,1723593600,NSI,EQUITY,4168600064,26.84,9648713728,1002099968,1.983,3.076,37112639488,3.12,239.201,0.12942,0.20615,3910009088,7450530816,0.153,0.135,0.65397,0.25998,0.22850001,JBCHEPHARM.NS,J B CHEMICALS AND PHARMA,J. B. Chemicals & Pharmaceuticals Limited,1845.0,2330.0,1686.0,2173.7693,2230.0,,none,13,0.23,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
5154,2024-12-14 23:36:08,JBMA.NS,Auto Parts,Consumer Cyclical,3351,,,,,,86400,2,1707.15,1702.0,1689.05,1789.0,1707.15,1702.0,1689.05,1789.0,1.5,0.00090000004,1725494400,0.0947,0.92,0.733,110.60177,88.55954,1722216,1722216,190708,436923,436923,207565340672,1349.45,2428.35,3.941589,1609.292,1850.8328,,,233901015040,0.03557,20096886,118247000,0.82995003,0.021300001,118254000,104.238,16.83887,0.12,15.87,19.82,0.26108563,1.5,1725494400,NSI,EQUITY,1156199936,9.781,5442878976,26361700352,0.33,0.916,52660318208,209.491,445.364,0.061929997,0.1715,-315064128,936574976,0.12,0.045,0.28881,0.103360005,0.094569996,JBMA.NS,JBM AUTO LIMITED,JBM Auto Limited,1755.25,,,,,,none,,2.82,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
5155,2024-12-14 23:36:08,JCHAC.NS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1169,,,,,,86400,2,1836.2,1830.0,1785.0,1846.7,1836.2,1830.0,1785.0,1846.7,,,1565222400,,0.08,0.235,177.87524,45.5965,77489,77489,66789,36051,36051,49727598592,951.35,2620.1,2.018485,2078.181,1778.4652,,,47695007744,0.01129,6796985,27190900,0.74888,0.07411,27248000,217.634,8.385638,,10.26,45.01,0.63427246,1.5,1565222400,NSI,EQUITY,2326200064,85.926,982499968,398100000,0.762,1.386,24636100608,6.757,897.543,0.023710001,0.048299998,4004237568,4308800000,,0.415,0.28881,0.03988,-0.114209995,JCHAC.NS,JOHNSON CONTROLS HITACHI,Johnson Controls-Hitachi Air Conditioning India Limited,1825.0,1670.0,1290.0,1480.0,1480.0,,none,2,-0.61,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
5156,2024-12-14 23:36:08,JETAIRWAYS.NS,Airlines,Industrials,,,,,,,86400,2,34.16,36.69,34.16,37.75,34.16,36.69,34.16,37.75,,,1189641600,,,1.409,,,234505,234505,25078,,,3880473600,34.0,63.4,5.1905746,35.4998,41.9045,,,36019679232,,57930653,113597000,0.74991,0.02081,119151000,-1542.254,,,-58.33,,-0.4155689,6.0,1189641600,NSI,EQUITY,3471800064,30.571,-5059800064,35612098560,,,747600000,,6.582,,,,,,1.998,0.70425004,,-1.33112,JETAIRWAYS.NS,JET AIRWAYS (INDIA) LTD.,Jet Airways (India) Limited,34.16,,,,,,none,,0.0,2.6,Hold,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
5157,2024-12-14 23:36:08,JETFREIGHT.NS,Integrated Freight & Logistics,Industrials,201,,,,,,86400,2,17.72,17.51,17.01,18.4,17.72,17.51,17.01,18.4,,,1637107200,,,-0.038,9.836957,,127520,127520,109994,288628,288628,839908800,11.9,24.8,0.19449867,15.6382,14.9068,,,1160552960,0.01,20347924,46403800,0.5491,,46638400,13.112,1.3804148,,1.84,,0.38461542,0.043177,1637107200,NSI,EQUITY,134131000,2.897,107303248,558872000,,,4318326784,92.184,102.465,,,,,,0.262,0.04009,0.02485,0.01956,JETFREIGHT.NS,JET FREIGHT LOGISTICS LTD,Jet Freight Logistics Limited,18.1,,,,,,none,,2.14,2.6,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
5158,2024-12-14 23:36:08,JGCHEM.NS,Other Industrial Metals & Mining,Basic Materials,,,,,,,86400,2,435.15,432.45,413.0,433.4,435.15,432.45,413.0,433.4,,,,,,,30.049786,,373822,373822,298472,331778,331778,16581604352,171.35,484.5,2.3760204,396.331,309.3374,,,13968680960,0.060539998,11359046,39186100,0.76903,0.03,39246400,101.667,4.155724,2.997,14.06,,1.284091,,,NSI,EQUITY,1787680000,45.648,622284992,137760000,,,6978729984,3.397,205.188,,,,,2.233,0.175,0.19898,0.08917,0.10435,JGCHEM.NS,J.G.CHEMICALS LIMITED,,422.5,,,,,,none,,-2.91,1.7,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
5159,2024-12-14 23:36:08,JHS.NS,Household & Personal Products,Consumer Defensive,250,,,,,,86400,2,22.92,22.99,22.51,23.9,22.92,22.99,22.51,23.9,,,1324857600,,,0.776,,15.635762,203258,203258,218908,151615,151615,2021110528,15.55,39.5,2.4174056,24.6548,22.55915,,,1743813888,-0.0251,42773295,85604000,0.52337,0.03838,88554496,21.67,1.0895247,,-1.46,1.51,-0.14855075,0.75,1324857600,NSI,EQUITY,103648000,1.318,68547504,63177000,,,836065984,3.719,10.708,,,,,,0.218,0.43359002,0.08199,0.01273,JHS.NS,JHS SVEND. LAB. LTD,JHS Svendgaard Laboratories Limited,23.61,,,,,,none,,3.01,2.6,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Hold,No strong momentum
5160,2024-12-14 23:36:08,JINDALPHOT.NS,Asset Management,Financial Services,2,,,,,,86400,2,898.4,893.05,871.0,922.05,898.4,893.05,871.0,922.05,,,1348185600,,0.77,0.048,2.5994103,,34837,34837,31709,44002,44002,9340596224,530.05,976.7,45.58612,797.798,749.1175,,,8063267328,13.63787,1613695,10258300,0.82198995,,10287000,2203.653,0.41204306,0.414,349.31,,0.44069135,1.0,1348185600,NSI,EQUITY,200000,0.019,200604752,545299968,,,204900000,2.412,19.974,,,,,0.414,0.37,1.0,0.97903997,0.8254,JINDALPHOT.NS,JINDAL PHOTO LIMITED,Jindal Photo Limited,908.0,,,,,,none,,1.07,2.9,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum)
5161,2024-12-14 23:36:08,JINDALPOLY.NS,Specialty Chemicals,Basic Materials,278,,,,,,86400,2,1030.25,1025.05,1012.05,1043.95,1030.25,1025.05,1012.05,1043.95,5.5,0.0069,1727049600,0.1329,0.44,0.371,18.51832,,102861,102861,124109,321455,321455,45586018304,449.2,1150.0,1.0535394,830.911,700.6285,,,41807020032,0.03281,7442547,43786400,0.70098,0.10560001,44608800,912.259,1.141233,0.722,56.22,,0.6233696,5.5,1727049600,NSI,EQUITY,37590401024,858.525,272460512,44684800000,,,43269398528,104.965,987.549,,,,,0.717,0.483,0.26943,0.0063,-0.015620001,JINDALPOLY.NS,JINDAL POLY FILMS LIMITED,Jindal Poly Films Limited,1041.1,,,,,,none,,1.05,2.5,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
5162,2024-12-14 23:36:08,JINDALSAW.NS,Steel,Basic Materials,7517,,,,,,86400,2,325.5,324.5,314.4,325.4,325.5,324.5,314.4,325.4,2.0,0.0062,1718064000,0.0698,2.01,0.766,11.239525,10.284345,768740,768740,1479939,1082844,1082844,204969181184,189.975,383.85,0.949272,323.5805,297.06174,,,245012758528,0.091520004,227319367,636550016,0.64765,0.10115,636748032,171.42,1.8778439,0.33,28.64,,0.48528564,2.0,1718064000,NSI,EQUITY,7271399936,11.425,35103436800,55258800128,0.538,1.257,215922507776,54.524,339.457,0.08871,0.20393999,-863662016,29740263424,0.321,0.019,0.42148,0.16257,0.13701001,JINDALSAW.NS,JINDAL SAW LIMITED,Jindal Saw Limited,321.9,457.0,447.0,450.66666,448.0,1.0,strong_buy,3,-1.11,2.5,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Buy,Low Forward P/E (<20) indicates growth potential,Hold,No strong momentum
5163,2024-12-14 23:36:08,JINDALSTEL.NS,Steel,Basic Materials,5938,,,,,,86400,2,1000.25,997.0,974.15,1000.8,1000.25,997.0,974.15,1000.8,2.0,0.002,1724284800,0.0359,0.54,1.32,17.912098,12.429489,1575356,1575356,2236315,1634351,1634351,1008188129280,685.05,1097.0,2.0155938,930.693,958.012,,,1149829513216,0.10125,379941838,1011779968,0.63358,0.22676,1014510016,466.87,2.13432,-0.38,55.63,20.33,0.35912097,2.0,1724284800,NSI,EQUITY,42344898560,41.76,102670196736,172664504320,0.392,1.221,500194115584,35.959,497.095,0.05898,0.11264,-69552087040,56796499968,-0.385,-0.085,0.53853,0.20526,0.13415,JINDALSTEL.NS,JINDAL STEEL & POWER LTD,Jindal Steel & Power Limited,996.45,1300.0,500.0,1072.8462,1122.5,1.96154,buy,26,-0.38,2.2,Buy,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential,Buy,Trading near its 52-week high (bullish momentum)
5164,2024-12-14 23:36:08,JINDRILL.NS,Oil & Gas Equipment & Services,Energy,649,,,,,,86400,2,777.9,775.0,754.35,776.95,777.9,775.0,754.35,776.95,0.5,0.0007,1723593600,0.0152,0.33,0.447,23.18748,,53690,53690,80459,118824,118824,22115477504,520.0,859.85,3.0526586,706.572,675.3325,0.5,0.0006427561,22991720448,0.13153,6676752,28981100,0.75957,0.01176,29029500,495.792,1.5391535,0.558,32.91,,-0.013976574,0.5,1723593600,NSI,EQUITY,1203000064,41.531,1744462976,2022400000,0.732,1.692,7244661248,14.082,249.966,0.033940002,0.06848,267980256,-411784992,0.56,0.214,0.62308997,0.24079001,0.08823,JINDRILL.NS,JINDAL DRILLING IND. LTD,Jindal Drilling & Industries Limited,763.1,,,,,,none,,-1.9,2.1,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
5165,2024-12-14 23:36:08,JINDWORLD.NS,Textile Manufacturing,Consumer Cyclical,1562,,,,,,86400,2,391.9,394.0,384.95,398.55,391.9,394.0,384.95,398.55,0.2,0.0007,1725840000,0.050100002,0.13,0.408,92.042755,,193686,193686,240518,713950,713950,77701496832,267.75,436.95,4.0984406,322.736,342.94824,,,63436935168,0.04221,16582936,200520000,0.92140996,0.00044,203399008,35.86,10.805912,0.319,4.21,,0.19947267,0.2,1725840000,NSI,EQUITY,3048806912,15.19,1900130560,8830829568,,,18958794752,122.809,94.56,,,,,0.324,0.199,0.27045,0.10022,0.0792,JINDWORLD.NS,JINDAL WORLDWIDE LTD,Jindal Worldwide Limited,387.5,,,,,,none,,-1.12,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
5166,2024-12-14 23:36:08,JIOFIN.NS,Asset Management,Financial Services,,,,,,,86400,2,338.3,337.0,330.65,340.7,338.3,337.0,330.65,340.7,,,,,,,132.82353,76.97727,9126606,9126606,14782747,12115107,12115107,2151856078848,229.0,394.7,111.09851,329.022,342.2095,,,2096489168896,0.82924,3153159033,6353280000,0.48352,0.19688,6442489856,216.94,1.5612612,0.031,2.55,,0.4147408,,,NSI,EQUITY,51322998784,8.118,,,165.659,170.122,19368900608,,3.056,,,,-18194999296,0.038,0.134,1.0,,0.79367995,JIOFIN.NS,JIO FIN SERVICES LTD,Jio Financial Services Limited,338.7,347.0,345.0,346.0,346.0,,none,2,0.12,1.3,Strong Buy,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
5167,2024-12-14 23:36:08,JISLDVREQS.NS,Conglomerates,Industrials,8353,,,,,,86400,2,38.1,37.8,36.89,39.95,38.1,37.8,36.89,39.95,,,1568246400,,4.05,1.297,56.128574,,206433,206433,97974,184315,184315,53082361856,27.15,45.95,0.9214032,33.2192,35.56335,,,67586084864,0.00082,399181878,19294300,0.33443,,1351040000,76.996,0.5102863,,0.7,,0.19016898,1.0,1568246400,NSI,EQUITY,785200000,1.109,6927569920,39542501376,0.523,1.322,57610350592,70.727,81.156,0.026029998,0.00813,349967488,5722149888,,-0.118,0.42878,0.120249994,0.07174,JISLDVREQS.NS,JAIN DVR EQUITY SHARES,Jain Irrigation Systems Limited,39.29,,,,,,none,,3.12,1.0,Strong Buy,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<1) indicates undervalued assets",None,None,Hold,No strong momentum
5168,2024-12-14 23:36:08,JISLJALEQS.NS,Conglomerates,Industrials,8353,,,,,,86400,2,76.58,75.6,74.15,78.0,76.58,75.6,74.15,78.0,,,1568246400,,3.5,1.297,110.71429,,11484975,11484975,5042079,10990434,10990434,52583362560,43.6,84.19,0.9127416,66.2064,66.08605,,,94767800320,0.00082,399181878,668161024,0.44832,0.07427,709102976,76.996,1.0065458,,0.7,,0.22932267,1.0,1568246400,NSI,EQUITY,785200000,1.109,6927569920,39542501376,0.523,1.322,57610350592,70.727,81.156,0.026029998,0.00813,349967488,5722149888,,-0.118,0.42878,0.120249994,0.07174,JISLJALEQS.NS,JAIN IRRIGATION SYSTEMS,Jain Irrigation Systems Limited,77.5,,,,,,none,,1.2,1.0,Strong Buy,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<2) indicates potential for growth",None,None,Buy,Trading near its 52-week high (bullish momentum)
5169,2024-12-14 23:36:08,JITFINFRA.NS,Engineering & Construction,Industrials,5,,,,,,86400,2,738.95,740.0,711.05,744.95,738.95,740.0,711.05,744.95,,,,,,0.862,84.87298,,61981,61981,44066,30404,30404,18892220416,439.1,1215.0,0.5765229,802.063,808.905,,,58709807104,0.0183,8762393,25703700,0.63025004,0.01836,25835100,-216.114,,,8.66,,0.33088505,,,NSI,EQUITY,1854091008,72.133,5279008256,37721174016,,,32769247232,,1274.84,,,,,,-0.01,0.25546,0.1611,0.17914,JITFINFRA.NS,JITF INFRALOGISTICS LTD,JITF Infralogistics Limited,735.0,,,,,,none,,-0.53,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
5170,2024-12-14 23:36:08,JKCEMENT.NS,Building Materials,Basic Materials,4097,,,,,,86400,2,4650.85,4669.95,4637.7,4760.0,4650.85,4669.95,4637.7,4760.0,15.0,0.0032,1720483200,0.1423,0.82,0.739,44.89756,33.8433,117166,117166,118458,160950,160950,365752877056,3642.0,4895.5,3.2060273,4275.519,4272.5405,,,418350825472,0.07141,35121873,77268200,0.54553,0.35436,78081504,714.952,6.620794,-0.294,105.43,69.45,0.2090838,15.0,1720483200,NSI,EQUITY,5740800000,74.275,19283400704,57380298752,0.373,1.238,114082897920,104.504,1475.857,0.059,0.15978,-10326019072,15460299776,-0.294,-0.07,0.61837,0.16903,0.053779997,JKCEMENT.NS,JK CEMENT LIMITED,J.K. Cement Limited,4733.55,5500.0,2475.0,4610.864,4680.0,,none,22,1.78,1.4,Strong Buy,Hold,Low Beta (less volatile than the market),None,None,Buy,Trading near its 52-week high (bullish momentum)
5171,2024-12-14 23:36:08,JKIL.NS,Engineering & Construction,Industrials,7335,,,,,,86400,2,762.55,765.0,748.15,770.0,762.55,765.0,748.15,770.0,4.0,0.0052,1726531200,0.0837,0.95,0.539,15.977829,12.281757,156517,156517,221380,254302,254302,57800880128,460.5,936.8,1.1078124,741.692,745.7055,,,59950325760,0.06929,35742203,75665504,0.55328,0.1429,77431696,368.942,2.0705154,0.228,47.81,61.2,0.5478076,4.0,1726531200,NSI,EQUITY,5532638208,73.138,7380802048,7806308864,0.989,1.735,52175691776,27.97,689.593,0.07712,0.13769001,-1656931968,4254820096,0.228,0.17,0.26852,0.14146,0.11436,JKIL.NS,JKUMAR INFR.LTD.,J. Kumar Infraprojects Limited,763.9,985.0,906.0,941.4,926.0,,none,5,0.18,2.5,Buy,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Hold,No strong momentum
5172,2024-12-14 23:36:08,JKLAKSHMI.NS,Building Materials,Basic Materials,1621,,,,,,86400,2,868.5,868.5,836.65,869.35,868.5,868.5,836.65,869.35,10.25,0.0119,1723161600,0.2142,0.38,0.6,28.552588,20.76512,130881,130881,191026,243315,243315,101902221312,685.45,999.9,1.6221664,792.482,811.831,,,122017554432,0.05683,60536728,117670000,0.48509997,0.31964,118283000,276.522,3.131758,,30.33,,-0.016952991,4.5,1723161600,NSI,EQUITY,4061400064,34.547,9341899776,22618599424,0.3,0.882,62818598912,65.762,534.184,0.057010002,0.11078,-3716262400,6784900096,,-0.216,0.53093,0.14871,0.01164,JKLAKSHMI.NS,JK LAKSHMI CEMENT LTD,JK Lakshmi Cement Limited,866.0,1100.0,661.0,849.3125,850.0,,none,16,-0.29,2.1,Buy,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
5173,2024-12-14 23:36:08,JKPAPER.NS,Paper & Paper Products,Basic Materials,2879,,,,,,86400,2,467.7,467.85,452.05,467.85,467.7,467.85,452.05,467.85,8.5,0.0187,1724112000,0.22610001,4.88,0.567,12.110726,6.831832,424406,424406,751803,1012485,1012485,77103390720,319.1,638.75,1.1323231,456.271,441.7185,5.0,0.010690614,86151839744,0.1144,74090502,169402000,0.55736,0.15472999,169458000,311.241,1.4618896,-0.575,37.57,16.34,0.16417146,5.0,1724112000,NSI,EQUITY,11434000384,67.531,13005100032,20289699840,1.073,2.096,68093100032,38.302,402.033,0.06884,0.15624,3827249920,9581700096,-0.594,0.02,0.42088002,0.19099002,0.12673001,JKPAPER.NS,JK PAPER LIMITED,JK Paper Limited,455.0,634.0,500.0,567.0,567.0,,none,2,-2.72,2.5,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Buy,Low Forward P/E (<20) indicates growth potential,Hold,No strong momentum
5174,2024-12-14 23:36:08,JKTYRE.NS,Auto Parts,Consumer Cyclical,5681,,,,,,86400,2,408.85,416.6,407.4,419.8,408.85,416.6,407.4,419.8,6.5,0.0159,1721952000,0.1658,1.21,0.969,15.058954,10.373096,1378685,1378685,710742,1047775,1047775,111991980032,350.7,553.95,0.7646169,388.427,411.15674,,,157840883712,0.050300002,99529684,274020000,0.61694,0.13472,274152992,171.7,2.3803146,-0.442,27.14,35.65,0.048889995,3.5,1721952000,NSI,EQUITY,7838600192,28.617,19123499008,52421898240,0.612,1.19,146468093952,108.444,540.873,0.06841,0.17379999,-7274124800,5215699968,-0.47,-0.071,0.39474,0.13056,0.08507,JKTYRE.NS,JK TYRE & INDUSTRIES LTD,JK Tyre & Industries Limited,408.7,650.0,415.0,505.16666,486.0,,none,6,-0.04,2.5,Buy,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential,Hold,No strong momentum
5175,2024-12-14 23:36:08,JLHL.NS,Medical Care Facilities,Healthcare,,,,,,,86400,2,1558.9,1582.3,1505.55,1582.3,1558.9,1582.3,1505.55,1582.3,1.0,0.0007,1722556800,,,,54.972942,39.033043,65483,65483,73332,50805,50805,99912744960,1050.0,1653.95,8.743208,1440.741,1315.652,,,90191691776,0.14633,18359142,65566000,0.67630994,0.18077,67160800,178.299,8.546598,-0.174,27.72,,0.3298992,1.0,1722556800,NSI,EQUITY,3181169920,48.519,2787194880,,,,11427470336,,177.515,,,,,-0.315,0.19,0.63579,0.2439,0.20718001,JLHL.NS,JUPITER LIFE LINE HOSP L,Jupiter Life Line Hospitals Limited,1523.85,1825.0,1570.0,1676.0,1660.0,,none,5,-2.25,1.0,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
5176,2024-12-14 23:36:08,JMA.NS,Auto Parts,Consumer Cyclical,547,,,,,,86400,2,105.41,103.0,102.0,104.86,105.41,103.0,102.0,104.86,2.0,0.0201,1724284800,0.1761,,0.162,9.411059,,8930,8930,18987,16012,16012,2332304640,76.0,140.7,0.428204,102.1816,104.1615,,,2102481920,0.04761,11192116,22841100,,,23540000,99.618,1.0250156,0.072,10.85,,0.2488401,2.0,1724284800,NSI,EQUITY,195476000,8.558,295739008,,,,5446713856,,238.527,,,,,0.073,0.091,0.13701001,0.0543,0.03982,JMA.NS,JULLUNDUR MOT AGENCY LTD,Jullundur Motor Agency (Delhi) Limited,102.11,,,,,,none,,-3.13,3.5,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",None,None,Hold,No strong momentum
5177,2024-12-14 23:36:08,JMFINANCIL.NS,Capital Markets,Financial Services,290,8,7,7,1,7,86400,2,140.02,139.3,135.15,140.1,140.02,139.3,135.15,140.1,2.0,0.0143,1717718400,0.42369998,1.34,0.481,29.63983,,4225126,4225126,17315707,6868871,6868871,133711659008,69.0,168.75,4.9455247,140.5142,105.4155,,,243629047808,0.16713,395264342,955766016,0.28320998,0.52238,961568000,91.169,1.5345128,0.191,4.72,,0.36650348,2.0,1717718400,NSI,EQUITY,54669099008,57.222,,139488804864,11.92,12.282,27036899328,123.864,28.305,-0.00068999996,-0.00182,,70915301376,0.191,-0.086,0.87308,,0.24035,JMFINANCIL.NS,JM FINANCIAL LIMITED,JM Financial Limited,139.9,,,,,,none,,-0.09,2.4,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",None,None,Hold,No strong momentum
5178,2024-12-14 23:36:08,JNKINDIA.NS,Specialty Industrial Machinery,Industrials,250,,,,,,86400,2,621.3,627.5,607.55,650.0,621.3,627.5,607.55,650.0,0.3,0.0005,1729468800,,,,76.552345,34.201614,67499,67499,38563,45468,45468,35519692800,550.0,897.25,6.6826763,635.86,690.8221,,,29221748736,0.122480005,13597923,55787400,0.71416,0.19414,55835400,40.371,15.7576,0.626,8.31,,-0.07997984,0.3,1729468800,NSI,EQUITY,291369984,6.079,1026677504,655459968,,,5315189760,33.551,110.139,,,,,0.65,1.397,0.35777,0.19316,0.12372,JNKINDIA.NS,JNK INDIA LIMITED,JNK India Limited,636.15,739.0,739.0,739.0,739.0,,none,1,2.39,1.3,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
5179,2024-12-14 23:36:08,JOCIL.NS,Specialty Chemicals,Basic Materials,768,,,,,,86400,2,207.12,209.0,202.93,211.75,207.12,209.0,202.93,211.75,1.5,0.0073,1725580800,0.76919997,1.26,0.863,104.96923,,17651,17651,15184,11902,11902,1817882624,162.65,263.45,0.22111815,198.028,197.07545,,,1674772864,0.0021,3616710,8881150,,,8949420,240.719,0.8503276,-0.381,1.95,,-0.1008749,1.5,1725580800,NSI,EQUITY,192816000,21.699,63916000,41151000,1.201,2.461,8221318144,1.924,926.543,0.00068999996,0.008169999,-123608248,-104163000,-0.38,0.052,0.17993,0.00777,0.00535,JOCIL.NS,JOCIL LIMITED,Jocil Limited,204.69,,,,,,none,,-1.17,1.0,Strong Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",None,None,Hold,No strong momentum
5180,2024-12-14 23:36:08,JPASSOCIAT.NS,Conglomerates,Industrials,4939,10,9,3,5,10,86400,2,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,,,1374192000,,0.82,1.045,,,4525501,4525501,3053018,2845570,2845570,17893969920,5.95,27.15,0.2539153,7.1312,11.19775,,,160630734848,-0.30972,1692234724,2454599936,0.3188,0.09794,2488730112,-10.569,,,-7.43,,-0.6746606,0.5,1374192000,NSI,EQUITY,9176699904,3.739,7704475136,154116800512,,,70472196096,,28.683,,,,,,0.176,0.22979,0.10933,0.08279,JPASSOCIAT.NS,JAIPRAKASH ASSOCIATES LTD,Jaiprakash Associates Limited,7.19,,,,,,none,,0.0,2.6,Hold,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum)
5181,2024-12-14 23:36:08,JPOLYINVST.NS,Asset Management,Financial Services,2,,,,,,86400,2,918.35,921.9,891.75,922.05,918.35,921.9,891.75,922.05,,,,,,-0.001,2.4331224,,27030,27030,43355,26657,26657,9618388992,599.1,1135.0,26.052258,842.595,786.732,,,8517411328,8.39614,2041552,10511900,0.80579,,10511900,2523.215,0.36263257,0.347,376.06,,0.37566102,,,NSI,EQUITY,395000,0.038,-329725248,269600000,,,369196000,1.016,35.12,,,,,0.347,0.107,1.0,-0.89309,0.99,JPOLYINVST.NS,JIND POL INV & FIN CO LTD,Jindal Poly Investment and Finance Company Limited,915.0,,,,,,none,,-0.36,2.9,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
