row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank,Stock_Volatile,Stock_Volatile_Percentage,D01_01_Diff,D02_01_Diff,D03_01_Diff,D04_01_Diff,D05_01_Diff,D08_01_Diff,D09_01_Diff,D10_01_Diff,D11_01_Diff,D12_01_Diff,D15_01_Diff,D16_01_Diff,D17_01_Diff,D18_01_Diff,D19_01_Diff,D22_01_Diff,D23_01_Diff,D24_01_Diff,D25_01_Diff,D26_01_Diff,D29_01_Diff,D30_01_Diff,D31_01_Diff,D01_02_Diff,D02_02_Diff,D05_02_Diff,D06_02_Diff,D07_02_Diff,D08_02_Diff,D09_02_Diff,D12_02_Diff,D13_02_Diff,D14_02_Diff,D15_02_Diff,D16_02_Diff,D19_02_Diff,D20_02_Diff,D21_02_Diff,D22_02_Diff,D23_02_Diff,D26_02_Diff,D27_02_Diff,D28_02_Diff,D29_02_Diff,D01_03_Diff,D04_03_Diff,D05_03_Diff,D06_03_Diff,D07_03_Diff,D08_03_Diff,D11_03_Diff,D12_03_Diff,D13_03_Diff,D14_03_Diff,D15_03_Diff,D18_03_Diff,D19_03_Diff,D20_03_Diff,D21_03_Diff,D22_03_Diff,D25_03_Diff,D26_03_Diff,D27_03_Diff,D28_03_Diff,D29_03_Diff,D01_04_Diff,D02_04_Diff,D03_04_Diff,D04_04_Diff,D05_04_Diff,D08_04_Diff,D09_04_Diff,D10_04_Diff,D11_04_Diff,D12_04_Diff,D15_04_Diff,D16_04_Diff,D17_04_Diff,D18_04_Diff,D19_04_Diff,D22_04_Diff,D23_04_Diff,D24_04_Diff,D25_04_Diff,D26_04_Diff,D29_04_Diff,D30_04_Diff,D01_05_Diff,D02_05_Diff,D03_05_Diff,D06_05_Diff,D07_05_Diff,D08_05_Diff,D09_05_Diff,D10_05_Diff,D13_05_Diff,D14_05_Diff,D15_05_Diff,D16_05_Diff,D17_05_Diff,D20_05_Diff,D21_05_Diff,D22_05_Diff,D23_05_Diff,D24_05_Diff,D27_05_Diff,D28_05_Diff,D29_05_Diff,D30_05_Diff,D31_05_Diff,D03_06_Diff,D04_06_Diff,D05_06_Diff,D06_06_Diff,D07_06_Diff,D10_06_Diff,D11_06_Diff,D12_06_Diff,D13_06_Diff,D14_06_Diff,D17_06_Diff,D18_06_Diff,D19_06_Diff,D20_06_Diff,D21_06_Diff,D24_06_Diff,D25_06_Diff,D26_06_Diff,D27_06_Diff,D28_06_Diff,D01_07_Diff,D02_07_Diff,D03_07_Diff,D04_07_Diff,D05_07_Diff,D08_07_Diff,D09_07_Diff,D10_07_Diff,D11_07_Diff,D12_07_Diff,D15_07_Diff,D16_07_Diff,D17_07_Diff,D18_07_Diff,D19_07_Diff,D22_07_Diff,D23_07_Diff,D24_07_Diff,D25_07_Diff,D26_07_Diff,D29_07_Diff,D30_07_Diff,D31_07_Diff,D01_08_Diff,D02_08_Diff,D05_08_Diff,D06_08_Diff,D07_08_Diff,D08_08_Diff,D09_08_Diff,D12_08_Diff,D13_08_Diff,D14_08_Diff,D15_08_Diff,D16_08_Diff,D19_08_Diff,D20_08_Diff,D21_08_Diff,D22_08_Diff,D23_08_Diff,D26_08_Diff,D27_08_Diff,D28_08_Diff,D29_08_Diff,D30_08_Diff,D02_09_Diff,D03_09_Diff,D04_09_Diff,D05_09_Diff,D06_09_Diff,D09_09_Diff,D10_09_Diff,D11_09_Diff,D12_09_Diff,D13_09_Diff,D16_09_Diff,D17_09_Diff,D18_09_Diff,D19_09_Diff,D20_09_Diff,D23_09_Diff,D24_09_Diff,D25_09_Diff,D26_09_Diff,D27_09_Diff,D30_09_Diff,D01_10_Diff,D02_10_Diff,D03_10_Diff,D04_10_Diff,D07_10_Diff,D08_10_Diff,D09_10_Diff,D10_10_Diff,D11_10_Diff,D14_10_Diff,D15_10_Diff,D16_10_Diff,D17_10_Diff,D18_10_Diff,D21_10_Diff,D22_10_Diff,D23_10_Diff,D24_10_Diff,D25_10_Diff,D28_10_Diff,D29_10_Diff,D30_10_Diff,D31_10_Diff,D01_11_Diff,D04_11_Diff,D05_11_Diff,D06_11_Diff,D07_11_Diff,D08_11_Diff,D11_11_Diff,D12_11_Diff,D13_11_Diff,D14_11_Diff,D15_11_Diff,D18_11_Diff,D19_11_Diff,D20_11_Diff,D21_11_Diff,D22_11_Diff,D25_11_Diff,D26_11_Diff,D27_11_Diff,D28_11_Diff,D29_11_Diff,D02_12_Diff,D03_12_Diff,D04_12_Diff,D05_12_Diff,D06_12_Diff,D09_12_Diff,D10_12_Diff,D11_12_Diff,D12_12_Diff,D13_12_Diff,D16_12_Diff,D17_12_Diff,D18_12_Diff,D19_12_Diff,D20_12_Diff,D23_12_Diff,D24_12_Diff,D25_12_Diff,D26_12_Diff,D27_12_Diff,D30_12_Diff,D31_12_Diff,W01_01,W02_01,W03_01,W04_01,W05_01,W06_02,W07_02,W08_02,W09_02,W10_03,W11_03,W12_03,W13_03,W14_04,W15_04,W16_04,W17_04,W18_04,W19_05,W20_05,W21_05,W22_05,W23_06,W24_06,W25_06,W26_06,W27_07,W28_07,W29_07,W30_07,W31_07,W32_08,W33_08,W34_08,W35_08,W36_09,W37_09,W38_09,W39_09,W40_09,W41_10,W42_10,W43_10,W44_10,W45_11,W46_11,W47_11,W48_11,W49_12,W50_12,W51_12,W52_12,W53_12,M01_2024,M02_2024,M03_2024,M04_2024,M05_2024,M06_2024,M07_2024,M08_2024,M09_2024,M10_2024,M11_2024,M12_2024,2024,Expert_Comments,Expert_Review
1485,2024-12-27 23:59:57,QUICKHEAL.NS,996.0,,,,,,86400.0,2.0,647.55,647.55,673.45,3.0,0.0047,1724976000.0,0.5051,,0.28,66126.0,66126.0,284725.0,0.02609,0.07749,-197512496.0,-35100000.0,571.9487,3.0,0.0046019326,32682201088.0,13528461.0,53929800.0,0.75946,0.0107,53938000.0,81.097,8.139019,-0.678,5.93,,0.80381846,3.0,1724976000.0,NSI,EQUITY,1865200000.0,34.607,310100000.0,,127672.0,127672.0,35596365824.0,351.15,825.0,11.643073,633.262,4.692,4.872,3057299968.0,,54.022,-0.69,-0.062,0.96556,0.10143,-0.0010899999,0.105579995,651.9,647.55,647.55,673.45,651.9,111.306915,,QUICKHEAL.NS,QUICK HEAL TECH LTD,Quick Heal Technologies Limited,Software - Application,Technology,660.05,,,,,,none,,1.25,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),,,,,16.0,10.0,25.9,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,,
1486,2024-12-27 23:59:57,QUINTEGRA.NS,2.0,,,,,,86400.0,4.0,2.2,2.11,2.21,,,1221782400.0,,,,27889.0,27889.0,6307.0,-0.02465,,-3987250.0,-4165000.0,1.9998,,,206142000.0,,26813800.0,0.42071998,,26813800.0,-3.7,,,-0.02,,0.33939397,0.3,1221782400.0,NSI,EQUITY,22000.0,0.001,,132314000.0,6042.0,6042.0,59258500.0,1.45,2.78,,1.887,0.002,0.002,,,,,,,,,,2.21,2.2,2.11,2.21,2.21,,,QUINTEGRA.NS,QUINTEGRA SOLUTIONS LTD.,Quintegra Solutions Limited,Information Technology Services,Technology,2.21,,,,,,none,,0.0,2.6,Hold,Hold,High Beta (more volatile),,,,,5.0,5.0,0.1,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1487,2024-12-27 23:59:57,RACE.NS,45.0,,,,,,86400.0,2.0,360.0,350.0,369.0,,,,,,,10331.0,10331.0,21534.0,0.067930005,0.096370004,,,379.116,,,5821677056.0,4790475.0,17257200.0,0.62347,,17314900.0,42.255,8.451071,17.454,2.66,,-0.041633308,,,NSI,EQUITY,251940000.0,14.607,102513000.0,215524000.0,11974.0,11974.0,6183151104.0,298.1,460.0,1.7415458,368.54,2.257,2.582,3550381056.0,29.573,210.168,17.0,0.403,0.04246,0.028870001,0.054899998,0.01285,359.1,360.0,350.0,369.0,359.1,134.24812,,RACE.NS,RACE ECO CHAIN LIMITED,Race Eco Chain Limited,Waste Management,Industrials,357.1,,,,,,none,,-0.56,1.9,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),,,17.0,2.0,19.0,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,-0.56,,
1488,2024-12-27 23:59:57,RACLGEAR.NS,,,,,,,86400.0,2.0,850.65,846.75,868.0,,,,,,,25041.0,25041.0,7939.0,,,,,872.2143,,,,,,,,,,,,,,,,,NSI,EQUITY,,,,,6879.0,6879.0,9340190720.0,820.05,999.0,,872.2143,,,,,,,,,,,,850.5,850.65,846.75,868.0,850.5,30.026016,,RACLGEAR.NS,RACL GEARTECH LIMITED,RACL Geartech Limited,Unknown,Unknown,865.65,,,,,,none,,1.78,1.4,Strong Buy,Hold,High Beta (more volatile),,,,,7.0,7.0,21.25,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.78,,
1489,2024-12-27 23:59:57,RADAAN.NS,25.0,,,,,,86400.0,2.0,7.28,7.28,7.28,,,,,,1.076,7592.0,7592.0,83113.0,,,,,2.9034,,,571243200.0,22128553.0,54161500.0,0.58553004,,54692500.0,-2.169,,,0.65,,2.7578948,,,NSI,EQUITY,1496000.0,0.028,41053500.0,338891008.0,15242.0,15242.0,398161408.0,1.5,7.28,1.1681254,4.7848,,,340855008.0,,6.384,,6.101,0.17998,0.12044,0.08043,0.031170001,7.14,7.28,7.28,7.28,7.14,11.200001,,RADAAN.NS,RADAAN MEDIAWORKS (I) LTD,Radaan Mediaworks India Limited,Entertainment,Communication Services,7.28,,,,,,none,,1.96,2.2,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),,,10.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.96,,
1490,2024-12-27 23:59:57,RADHIKAJWE.NS,130.0,,,,,,86400.0,2.0,103.55,99.3,103.84,0.2,0.0019,1727049600.0,0.0464,,0.117,238452.0,238452.0,522501.0,0.13748999,0.19304001,-145925248.0,-5128000.0,88.81155,,,12606475264.0,20776260.0,118000000.0,0.73811996,,118474000.0,24.456,4.077527,0.235,4.31,,1.2937219,0.2,1727049600.0,NSI,EQUITY,71161000.0,0.603,749068032.0,522456000.0,194557.0,194557.0,11766960128.0,43.75,157.36,2.1208441,112.2524,0.133,5.737,5548243968.0,18.104,47.019,0.235,0.233,0.17667,0.13501,0.14325,0.09156,102.3,103.55,99.3,103.84,102.3,23.136892,,RADHIKAJWE.NS,RADHIKA JEWELTECH LIMITED,Radhika Jeweltech Limited,Luxury Goods,Consumer Cyclical,99.72,,,,,,none,,-2.52,2.1,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),,,13.0,4.0,4.54,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.52,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.52,-2.52,,
1491,2024-12-27 23:59:57,RADIANTCMS.NS,,,,,,,86400.0,2.0,76.02,75.2,77.1,2.5,0.0339,1724889600.0,0.6048,,,47292.0,47292.0,186369.0,,,,,80.737,,,6611531264.0,39204730.0,106708000.0,0.58792,0.11771,106890000.0,23.709,3.1814923,-0.239,4.13,,-0.1465469,2.5,1724889600.0,NSI,EQUITY,1641720064.0,15.28,599920000.0,327030016.0,183061.0,183061.0,8062712832.0,71.1,97.0,2.0523381,76.2198,,,3928549888.0,12.894,36.516,-0.246,0.07,0.99669,0.15271,0.14246,0.10524999,76.0,76.02,75.2,77.1,76.0,18.263922,,RADIANTCMS.NS,RADIANT CASH MGMT SER LTD,Radiant Cash Management Services Limited,Specialty Business Services,Industrials,75.43,,,,,,none,,-0.75,3.1,Hold,Buy,High Beta (more volatile)- Pays a good dividend (>3%),,,,,5.0,3.0,1.9,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.75,,
1492,2024-12-27 23:59:57,RADICO.NS,1469.0,7.0,5.0,9.0,5.0,8.0,86400.0,2.0,2545.0,2528.25,2579.8,3.0,0.0011999999,1721865600.0,0.1398,0.28,0.653,303349.0,303349.0,336900.0,0.06564,0.117910005,569447488.0,2930952960.0,1934.9158,,,341251522560.0,76821521.0,133788000.0,0.46039,0.30456,134608992.0,191.683,13.311301,0.244,21.35,39.5,0.5329112,3.0,1721865600.0,NSI,EQUITY,707875008.0,5.292,5641678848.0,9032255488.0,466000.0,466000.0,341366767616.0,1429.85,2608.95,7.598699,2357.253,0.838,1.602,44924370944.0,35.225,335.931,0.241,0.207,0.40897,0.12558,0.114209995,0.06391,2541.95,2545.0,2528.25,2579.8,2541.95,119.51054,67.121956,RADICO.NS,RADICO KHAITAN LTD,Radico Khaitan Limited,Beverages - Wineries & Distilleries,Consumer Defensive,2551.55,2958.0,2068.0,2544.5454,2520.0,1.3,strong_buy,11.0,0.38,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),,,19.0,6.0,51.55,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,,
1493,2024-12-27 23:59:57,RADIOCITY.NS,479.0,,,,,,86400.0,2.0,12.55,12.19,12.55,,,,,,0.273,56236.0,56236.0,284507.0,-0.00193,0.01158,10271750.0,343305984.0,15.4943,,,4657546240.0,78733007.0,345686016.0,0.78707004,,348977984.0,16.027,0.766207,,0.18,13.5,-0.28245616,,,NSI,EQUITY,919401024.0,2.769,53906000.0,1233515008.0,135039.0,135039.0,4245024256.0,11.29,25.35,1.7874101,13.0236,4.556,5.515,2374958080.0,23.178,7.208,,0.045,0.58671004,0.0227,-0.10213,0.025799999,12.27,12.55,12.19,12.55,12.27,68.22222,0.9096296,RADIOCITY.NS,MUSIC BROADCAST LIMITED,Music Broadcast Limited,Broadcasting,Communication Services,12.28,,,,,,none,,0.08,1.0,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,Buy,Low Forward P/E (<20) indicates growth potential,,,17.0,7.0,0.36,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,,
1494,2024-12-27 23:59:57,RAILTEL.NS,478.0,,,,,,86400.0,2.0,401.1,397.5,404.7,2.0,0.005,1730851200.0,0.3506,,0.387,615886.0,615886.0,2607673.0,0.05415,0.14455,-1566024960.0,2597499904.0,433.04025,2.85,0.0070992648,126601895936.0,83282081.0,320937984.0,0.72844005,0.04461,335556992.0,58.745,6.789514,0.066,8.15,,0.18772185,1.0,1730851200.0,NSI,EQUITY,2663600128.0,8.287,4623300096.0,490200000.0,1492677.0,1492677.0,128053977088.0,297.55,617.8,4.4116077,407.631,0.824,1.401,29026600960.0,2.596,90.44,0.066,0.408,0.17979,0.15928,0.10604,0.08991,401.45,401.1,397.5,404.7,401.45,48.938652,32.165325,RAILTEL.NS,RAILTEL CORP OF IND LTD,RailTel Corporation of India Limited,Telecom Services,Communication Services,398.85,315.0,260.0,287.5,287.5,,none,2.0,-0.65,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),,,13.0,6.0,7.2,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,-0.65,,
